Animal_ID,Admission,Found_Location,Type,Condition,Animal_Type,Admission_Sex,Admission_Age,Breed,Colour,Discharge,DOB,Discharge_Sex,Discharge_Age,binary_outcome,Admission_Spayed/Neutered,Discharge_Spayed/Neutered,Found_Area,Mix/PureBred,Mixed/Single_Color,Time_In_Shelter,Admission_Month
A696205,2015-02-12 11:57:00,Austin (TX),Owner Surrender,Normal,Cat,Female,742,Domestic Shorthair Mix,Black,2015-02-12 15:48:00,2013-01-31 00:00:00,Female,742,0.0,Spayed,Spayed,Austin (TX),Mixed,Single colour,0,2
A806173,2019-10-06 14:45:00,Austin (TX),Owner Surrender,Normal,Cat,Male,76,Domestic Medium Hair,Blue/White,2019-10-30 16:41:00,2019-07-22 00:00:00,Male,100,0.0,Intact,Neutered,Austin (TX),Purebred,Mixed Colour,24,10
A682142,2014-06-24 17:32:00,6610 Fm 1327 in Travis (TX),Stray,Normal,Dog,Male,365,Chihuahua Shorthair/Cardigan Welsh Corgi,Brown/White,2014-06-29 17:18:00,2013-06-24 00:00:00,Male,370,0.0,Intact,Neutered,Travis (TX),Purebred,Mixed Colour,4,6
A718590,2016-01-02 15:39:00,1902 Arthur Lane in Austin (TX),Stray,Normal,Cat,Female,364,Domestic Shorthair Mix,Tortie,2016-01-09 15:46:00,2015-01-03 00:00:00,Female,371,0.0,Spayed,Spayed,Austin (TX),Mixed,Single colour,7,1
A687660,2014-09-08 13:23:00,Leander (TX),Owner Surrender,Normal,Dog,Female,62,Pit Bull Mix,Sable,2014-09-09 14:29:00,2014-07-08 00:00:00,Female,63,0.0,Intact,Intact,Leander (TX),Mixed,Single colour,1,9
A724512,2016-04-25 16:13:00,1410 Sanchez Street in Austin (TX),Stray,Normal,Dog,Female,373,Standard Schnauzer Mix,Tan,2016-05-01 17:41:00,2015-04-18 00:00:00,Female,379,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,6,4
A783139,2018-10-25 17:14:00,Austin (TX),Owner Surrender,Normal,Cat,Female,273,Domestic Shorthair Mix,Calico,2019-07-06 08:23:00,2018-01-25 00:00:00,Female,527,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,253,10
A584516,2014-10-22 11:56:00,8410 Riverstone Dr in Austin (TX),Stray,Normal,Dog,Male,2214,Pit Bull Mix,Black/White,2014-10-22 16:34:00,2008-09-29 00:00:00,Male,2214,0.0,Neutered,Neutered,Austin (TX),Mixed,Mixed Colour,0,10
A794702,2019-05-11 11:43:00,4311 Shallow Brook Trail in Austin (TX),Owner Surrender,Normal,Dog,Female,151,Pit Bull/Chow Chow,Black Brindle/White,2019-05-14 17:51:00,2018-12-11 00:00:00,Female,154,0.0,Intact,Intact,Austin (TX),Purebred,Mixed Colour,3,5
A705228,2017-09-28 11:19:00,Outside Jurisdiction,Owner Surrender,Normal,Dog,Female,2297,Pit Bull Mix,Brown Brindle/White,2017-11-26 15:41:00,2011-06-15 00:00:00,Female,2356,0.0,Spayed,Spayed,Outside Jurisdiction,Mixed,Mixed Colour,59,9
A758319,2017-09-14 10:55:00,5107 Glissman in Austin (TX),Stray,Normal,Dog,Female,2557,Pekingese Mix,Brown,2017-09-18 14:28:00,2010-09-14 00:00:00,Female,2561,0.0,Intact,Intact,Austin (TX),Mixed,Single colour,4,9
A726707,2016-05-13 14:42:00,Levander Loop in Austin (TX),Wildlife,Injured,Rabbit Sh,Unknown,90,Rabbit Sh Mix,Brown/White,2016-05-13 14:47:00,2016-02-13 00:00:00,Unknown,90,1.0,Unknown,Unknown,Austin (TX),Mixed,Mixed Colour,0,5
A810817,2019-12-21 10:51:00,Turnsville Road And Palmer Road in Travis (TX),Stray,Normal,Dog,Male,76,Pointer,Black,2019-12-30 16:41:00,2019-10-06 00:00:00,Male,85,0.0,Intact,Intact,Travis (TX),Purebred,Single colour,9,12
A702204,2015-05-10 15:55:00,739 Cherrico in Austin (TX),Stray,Normal,Cat,Female,22,Domestic Shorthair Mix,Blue Tabby/White,2015-05-10 19:32:00,2015-04-18 00:00:00,Female,22,0.0,Intact,Intact,Austin (TX),Mixed,Mixed Colour,0,5
A571887,2019-04-25 14:39:00,17800 Fm 1431 in Jonestown (TX),Stray,Normal,Dog,Male,3332,Labrador Retriever Mix,Black,2019-04-26 13:08:00,2010-03-11 00:00:00,Male,3333,0.0,Neutered,Neutered,Jonestown (TX),Mixed,Single colour,0,4
A717992,2015-12-19 10:41:00,Running Deer And Deeba in Austin (TX),Stray,Normal,Dog,Female,365,Pit Bull Mix,White/Tan,2016-01-13 18:23:00,2014-12-19 00:00:00,Female,390,0.0,Intact,Spayed,Austin (TX),Mixed,Mixed Colour,25,12
A673189,2017-02-05 13:19:00,7001 S. Congress Ave in Austin (TX),Stray,Normal,Dog,Male,2912,Standard Poodle Mix,White,2017-02-06 13:45:00,2009-02-15 00:00:00,Male,2913,0.0,Neutered,Neutered,Austin (TX),Mixed,Single colour,1,2
A727016,2016-05-17 14:07:00,7802 Rutgers Ave in Austin (TX),Wildlife,Normal,Opossum,Unknown,16,Opossum,Gray,2016-05-17 17:14:00,2016-05-01 00:00:00,Unknown,16,1.0,Unknown,Unknown,Austin (TX),Purebred,Single colour,0,5
A638541,2018-07-12 13:09:00,9420 Singing Quail Dr in Austin (TX),Stray,Normal,Dog,Male,3937,Chihuahua Shorthair Mix,Tan,2018-07-13 13:17:00,2007-10-01 00:00:00,Male,3938,0.0,Neutered,Neutered,Austin (TX),Mixed,Single colour,1,7
A696441,2019-03-04 13:50:00,906 Walter Street in Austin (TX),Stray,Normal,Dog,Male,1854,American Staffordshire Terrier Mix,Silver/White,2019-04-20 13:14:00,2014-02-04 00:00:00,Male,1901,0.0,Neutered,Neutered,Austin (TX),Mixed,Mixed Colour,46,3
A774971,2018-06-22 16:58:00,West 31St Street And King Street in Austin (TX),Stray,Normal,Cat,Unknown,4,Domestic Shorthair Mix,Black,2018-06-22 17:38:00,2018-06-18 00:00:00,Unknown,4,0.0,Unknown,Unknown,Austin (TX),Mixed,Single colour,0,6
A724971,2016-04-23 16:30:00,739 W William Cannon Dr in Austin (TX),Stray,Normal,Cat,Male,1461,Domestic Shorthair Mix,Orange Tabby,2016-04-28 13:32:00,2012-04-23 00:00:00,Male,1466,0.0,Intact,Neutered,Austin (TX),Mixed,Single colour,4,4
A702930,2015-05-19 13:15:00,402 W 45Th St in Austin (TX),Stray,Normal,Cat,Female,365,Domestic Shorthair Mix,Calico,2015-08-01 14:51:00,2014-05-19 00:00:00,Female,439,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,74,5
A647894,2013-10-19 10:30:00,Bolm Rd And Airport Blvd in Austin (TX),Stray,Normal,Dog,Male,2051,Boxer Mix,Tan/White,2013-11-10 17:41:00,2008-03-08 00:00:00,Male,2073,0.0,Neutered,Neutered,Austin (TX),Mixed,Mixed Colour,22,10
A792990,2019-04-18 09:39:00,10300 Brownie Street in Austin (TX),Stray,Normal,Dog,Male,59,Labrador Retriever Mix,Black/White,2019-04-24 12:18:00,2019-02-18 00:00:00,Male,65,0.0,Intact,Neutered,Austin (TX),Mixed,Mixed Colour,6,4
A801615,2019-08-06 15:10:00,Pleasant Valley And Riverside in Austin (TX),Stray,Normal,Dog,Female,1826,Field Spaniel Mix,Black/Brown,2019-08-25 15:16:00,2014-08-06 00:00:00,Female,1845,0.0,Intact,Spayed,Austin (TX),Mixed,Mixed Colour,19,8
A743485,2017-10-02 18:41:00,12419 Metric Blvd in Austin (TX),Stray,Normal,Dog,Male,307,Labrador Retriever Mix,Black,2017-10-28 12:49:00,2016-11-29 00:00:00,Male,333,0.0,Neutered,Neutered,Austin (TX),Mixed,Single colour,25,10
A706669,2015-07-01 17:30:00,805 W Annie in Austin (TX),Stray,Normal,Cat,Female,137,Domestic Shorthair Mix,Blue,2015-07-02 09:00:00,2015-02-14 00:00:00,Female,138,0.0,Intact,Intact,Austin (TX),Mixed,Single colour,0,7
A761161,2017-10-30 13:54:00,Austin (TX),Owner Surrender,Normal,Dog,Female,1096,Labrador Retriever Mix,Black/White,2017-11-13 18:46:00,2014-10-30 00:00:00,Female,1110,0.0,Spayed,Spayed,Austin (TX),Mixed,Mixed Colour,14,10
A692491,2014-12-20 12:00:00,Austin (TX),Owner Surrender,Normal,Dog,Female,243,Black Mouth Cur Mix,Brown/Black,2014-12-31 17:20:00,2014-04-21 00:00:00,Female,254,0.0,Spayed,Spayed,Austin (TX),Mixed,Mixed Colour,11,12
A802825,2019-08-23 12:08:00,Corral Lane And Circle S Road in Austin (TX),Stray,Normal,Dog,Female,365,Queensland Heeler Mix,Blue Tick,2019-08-28 18:13:00,2018-08-23 00:00:00,Female,370,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,5,8
A798123,2019-06-21 17:48:00,Lindell Lane And Decker Lane in Austin (TX),Stray,Normal,Cat,Male,92,Domestic Shorthair,Gray Tabby/White,2019-06-29 16:50:00,2019-03-21 00:00:00,Male,100,0.0,Intact,Neutered,Austin (TX),Purebred,Mixed Colour,7,6
A695571,2015-01-18 11:25:00,8301 Furness Ave in Austin (TX),Stray,Normal,Dog,Male,365,Yorkshire Terrier Mix,Black/Cream,2015-01-22 17:59:00,2014-01-18 00:00:00,Male,369,0.0,Intact,Neutered,Austin (TX),Mixed,Mixed Colour,4,1
A742506,2017-01-30 12:52:00,Austin (TX),Owner Surrender,Normal,Dog,Male,1104,Pit Bull Mix,Brown Brindle/White,2017-02-22 19:07:00,2014-01-22 00:00:00,Male,1127,0.0,Intact,Neutered,Austin (TX),Mixed,Mixed Colour,23,1
A675175,2014-04-12 16:38:00,Austin (TX),Owner Surrender,Normal,Dog,Female,65,Border Collie Mix,Black/White,2014-04-15 11:34:00,2014-02-06 00:00:00,Female,68,0.0,Intact,Spayed,Austin (TX),Mixed,Mixed Colour,2,4
A781847,2018-10-06 14:51:00,12813 Ranft in Del Valle (TX),Stray,Normal,Dog,Male,92,Labrador Retriever/Border Collie,Black/White,2018-10-20 16:53:00,2018-07-06 00:00:00,Male,106,0.0,Intact,Intact,Del Valle (TX),Purebred,Mixed Colour,14,10
A678781,2014-05-12 17:01:00,Austin (TX),Owner Surrender,Normal,Dog,Female,36,Border Collie Mix,Black/White,2014-06-03 17:47:00,2014-04-06 00:00:00,Female,58,0.0,Intact,Spayed,Austin (TX),Mixed,Mixed Colour,22,5
A794734,2019-05-11 14:35:00,6600 Elm Creek Drive in Austin (TX),Stray,Normal,Cat,Female,61,Domestic Shorthair,Gray,2019-05-15 16:50:00,2019-03-11 00:00:00,Female,65,0.0,Intact,Spayed,Austin (TX),Purebred,Single colour,4,5
A671476,2014-01-25 12:08:00,Austin (TX),Owner Surrender,Normal,Cat,Female,2192,Russian Blue Mix,Blue,2014-02-05 08:12:00,2008-01-25 00:00:00,Female,2203,0.0,Spayed,Spayed,Austin (TX),Mixed,Single colour,10,1
A721354,2016-02-25 12:01:00,English Glade Dr And Tall Sky Trc in Austin (TX),Stray,Normal,Dog,Male,365,Siberian Husky/Australian Cattle Dog,White/Tan,2016-05-28 17:02:00,2015-02-25 00:00:00,Male,458,0.0,Intact,Neutered,Austin (TX),Purebred,Mixed Colour,93,2
A690558,2014-10-22 13:18:00,Austin (TX),Owner Surrender,Normal,Cat,Male,30,Domestic Shorthair Mix,Brown Tabby/White,2014-10-25 10:55:00,2014-09-22 00:00:00,Male,33,0.0,Intact,Intact,Austin (TX),Mixed,Mixed Colour,2,10
A742473,2017-01-22 11:24:00,1821 Directors Blvd in Austin (TX),Stray,Normal,Cat,Female,366,Domestic Shorthair Mix,Brown Tabby/Brown,2017-01-23 09:00:00,2016-01-22 00:00:00,Female,367,0.0,Intact,Spayed,Austin (TX),Mixed,Mixed Colour,0,1
A720788,2016-02-15 11:36:00,12407 Mossy Bark Trl in Austin (TX),Stray,Normal,Cat,Unknown,365,Domestic Shorthair Mix,Black,2016-02-21 18:57:00,2015-02-15 00:00:00,Unknown,371,0.0,Unknown,Unknown,Austin (TX),Mixed,Single colour,6,2
A710489,2015-08-23 21:54:00,Centurt Oaks & Roger Ln in Austin (TX),Public Assist,Normal,Dog,Male,1095,German Shepherd Mix,Black Brindle,2015-08-25 11:13:00,2012-08-23 00:00:00,Male,1097,0.0,Neutered,Neutered,Austin (TX),Mixed,Single colour,1,8
A785570,2018-12-05 13:06:00,Austin (TX),Owner Surrender,Normal,Cat,Male,244,Domestic Shorthair Mix,Orange Tabby/White,2019-02-17 17:16:00,2018-04-05 00:00:00,Male,318,0.0,Neutered,Neutered,Austin (TX),Mixed,Mixed Colour,74,12
A744249,2017-02-25 17:38:00,Man O War in Travis (TX),Stray,Normal,Dog,Male,946,Catahoula Mix,Blue Merle,2017-03-01 12:32:00,2014-07-25 00:00:00,Male,950,0.0,Neutered,Neutered,Travis (TX),Mixed,Single colour,3,2
A701949,2015-05-06 14:36:00,Bitter Creek Dr And Elm Creek Dr in Austin (TX),Stray,Normal,Cat,Male,54,Domestic Shorthair Mix,Blue/White,2015-05-31 12:21:00,2015-03-13 00:00:00,Male,79,0.0,Intact,Neutered,Austin (TX),Mixed,Mixed Colour,24,5
A769818,2018-04-10 17:10:00,1416 Tall Shadows Drive in Del Valle (TX),Stray,Normal,Cat,Female,166,Domestic Shorthair Mix,Brown Tabby,2018-04-21 19:06:00,2017-10-26 00:00:00,Female,177,0.0,Intact,Spayed,Del Valle (TX),Mixed,Single colour,11,4
A741812,2017-01-09 13:09:00,4194 Travis Country Cir in Austin (TX),Stray,Normal,Cat,Female,731,Domestic Shorthair Mix,Torbie,2017-01-09 14:17:00,2015-01-09 00:00:00,Female,731,0.0,Spayed,Spayed,Austin (TX),Mixed,Single colour,0,1
A701206,2015-04-25 13:25:00,10124 Aspen Street in Austin (TX),Stray,Normal,Cat,Unknown,15,Domestic Shorthair Mix,Brown Tabby/White,2015-04-25 13:34:00,2015-04-10 00:00:00,Unknown,15,0.0,Unknown,Unknown,Austin (TX),Mixed,Mixed Colour,0,4
A681867,2014-06-21 11:00:00,Pershing And Mlk in Austin (TX),Stray,Normal,Dog,Female,75,Australian Kelpie Mix,Yellow Brindle/White,2014-06-25 18:03:00,2014-04-07 00:00:00,Female,79,0.0,Intact,Spayed,Austin (TX),Mixed,Mixed Colour,4,6
A802084,2019-08-13 16:27:00,401 Little Texas Lane in Austin (TX),Stray,Normal,Cat,Unknown,22,Domestic Shorthair,Blue Tabby,2019-08-13 17:51:00,2019-07-22 00:00:00,Unknown,22,0.0,Unknown,Unknown,Austin (TX),Purebred,Single colour,0,8
A751604,2017-06-23 13:13:00,Austin (TX),Owner Surrender,Normal,Cat,Female,59,Domestic Shorthair Mix,Black/White,2017-06-25 15:50:00,2017-04-25 00:00:00,Female,61,0.0,Intact,Intact,Austin (TX),Mixed,Mixed Colour,2,6
A797025,2019-06-08 13:19:00,1912 East William Cannon in Austin (TX),Stray,Normal,Dog,Male,243,Labrador Retriever Mix,Black/White,2019-06-13 17:13:00,2018-10-08 00:00:00,Male,248,0.0,Intact,Neutered,Austin (TX),Mixed,Mixed Colour,5,6
A666074,2013-10-26 14:45:00,5240 Mathra in Del Valle (TX),Stray,Normal,Cat,Male,30,Domestic Shorthair Mix,Brown Tabby,2013-10-30 15:14:00,2013-09-26 00:00:00,Male,34,0.0,Intact,Intact,Del Valle (TX),Mixed,Single colour,4,10
A726313,2016-05-09 14:22:00,Austin (TX),Owner Surrender,Sick,Dog,Female,731,Bloodhound Mix,Brown/Black,2016-05-18 17:05:00,2014-05-09 00:00:00,Female,740,0.0,Intact,Intact,Austin (TX),Mixed,Mixed Colour,9,5
A712993,2015-10-01 11:35:00,Peppertree Pkwy & Deadwood Dr in Austin (TX),Stray,Normal,Dog,Female,365,Dachshund Mix,Black,2015-10-10 13:55:00,2014-10-01 00:00:00,Female,374,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,9,10
A707363,2015-07-11 16:09:00,3505 South Lamar in Austin (TX),Stray,Sick,Cat,Male,43,Domestic Shorthair Mix,Black/White,2015-09-12 18:12:00,2015-05-29 00:00:00,Male,106,0.0,Intact,Neutered,Austin (TX),Mixed,Mixed Colour,63,7
A694283,2014-12-24 09:51:00,3520 Victorine Ln in Del Valle (TX),Stray,Normal,Dog,Female,303,Boxer/Pit Bull,Brown Brindle/White,2015-06-06 17:37:00,2014-02-24 00:00:00,Female,467,0.0,Intact,Spayed,Del Valle (TX),Purebred,Mixed Colour,164,12
A706298,2019-06-01 18:43:00,Emerald Forrest And William Cannon in Austin (TX),Stray,Normal,Cat,Female,1800,Domestic Medium Hair Mix,Black Smoke,2019-07-20 12:10:00,2014-06-27 00:00:00,Female,1849,0.0,Spayed,Spayed,Austin (TX),Mixed,Single colour,48,6
A737030,2016-10-21 11:02:00,Pyramid Dr And Debba Dr in Austin (TX),Stray,Normal,Dog,Female,67,Pit Bull Mix,Brown Brindle/White,2016-10-25 18:15:00,2016-08-15 00:00:00,Female,71,0.0,Intact,Spayed,Austin (TX),Mixed,Mixed Colour,4,10
A735218,2016-09-23 15:31:00,Wells Branch Pkwy & Surrender Ave in Austin (TX),Stray,Normal,Dog,Female,369,Wire Hair Fox Terrier/Dachshund,Black/White,2016-09-24 17:28:00,2015-09-20 00:00:00,Female,370,0.0,Intact,Intact,Austin (TX),Purebred,Mixed Colour,1,9
A673347,2014-02-25 14:49:00,Austin (TX),Public Assist,Normal,Dog,Male,1099,Bichon Frise Mix,White,2014-03-04 11:04:00,2011-02-22 00:00:00,Male,1106,0.0,Neutered,Neutered,Austin (TX),Mixed,Single colour,6,2
A808734,2019-11-13 11:33:00,Austin (TX),Public Assist,Normal,Dog,Male,61,American Pit Bull Terrier,Blue/White,2019-11-20 17:12:00,2019-09-13 00:00:00,Male,68,0.0,Intact,Neutered,Austin (TX),Purebred,Mixed Colour,7,11
A676432,2014-04-09 17:08:00,3401 Goodwin in Austin (TX),Stray,Normal,Dog,Female,730,Chihuahua Shorthair Mix,Black,2014-04-12 18:43:00,2012-04-09 00:00:00,Female,733,0.0,Spayed,Spayed,Austin (TX),Mixed,Single colour,3,4
A703960,2015-05-30 18:41:00,Austin (TX),Stray,Nursing,Cat,Unknown,3,Domestic Shorthair Mix,Brown Tabby,2015-05-30 18:42:00,2015-05-27 00:00:00,Unknown,3,0.0,Unknown,Unknown,Austin (TX),Mixed,Single colour,0,5
A666535,2013-11-03 09:18:00,4434 Frontier in Austin (TX),Stray,Injured,Dog,Female,4018,Pomeranian Mix,Black/White,2013-11-07 14:27:00,2002-11-03 00:00:00,Female,4022,0.0,Intact,Intact,Austin (TX),Mixed,Mixed Colour,4,11
A782572,2018-10-17 08:17:00,Austin (TX),Owner Surrender,Nursing,Cat,Female,30,Domestic Shorthair Mix,Torbie,2019-05-31 06:30:00,2018-09-17 00:00:00,Female,256,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,225,10
A753537,2017-07-07 17:13:00,701 Woodward in Austin (TX),Stray,Normal,Cat,Male,23,Domestic Shorthair Mix,Brown Tabby/White,2017-08-12 14:17:00,2017-06-14 00:00:00,Male,59,0.0,Intact,Neutered,Austin (TX),Mixed,Mixed Colour,35,7
A740371,2016-12-16 09:27:00,Austin (TX),Owner Surrender,Normal,Dog,Female,914,Australian Kelpie Mix,Tricolor,2016-12-22 12:48:00,2014-06-16 00:00:00,Female,920,0.0,Spayed,Spayed,Austin (TX),Mixed,Single colour,6,12
A722219,2016-03-12 16:14:00,5207 Pryor in Travis (TX),Stray,Normal,Dog,Male,366,Pit Bull Mix,White,2016-04-25 14:33:00,2015-03-12 00:00:00,Male,410,0.0,Intact,Neutered,Travis (TX),Mixed,Single colour,43,3
A768447,2018-03-19 15:46:00,Austin (TX),Wildlife,Injured,Bat,Unknown,730,Bat Mix,Black,2018-03-19 16:10:00,2016-03-19 00:00:00,Unknown,730,1.0,Unknown,Unknown,Austin (TX),Mixed,Single colour,0,3
A667525,2013-11-19 14:08:00,2507 Parker Ln in Austin (TX),Stray,Normal,Dog,Female,365,Jack Russell Terrier,White/Brown,2013-12-02 17:01:00,2012-11-19 00:00:00,Female,378,0.0,Intact,Spayed,Austin (TX),Purebred,Mixed Colour,13,11
A730730,2016-07-09 12:42:00,5409 Purple Sage in Austin (TX),Stray,Normal,Dog,Male,239,Basset Hound Mix,White/Tan,2016-07-14 17:11:00,2015-11-13 00:00:00,Male,244,0.0,Intact,Neutered,Austin (TX),Mixed,Mixed Colour,5,7
A706966,2015-07-06 10:46:00,E Riverside Dr & Faro Dr in Austin (TX),Stray,Normal,Dog,Female,3643,German Shepherd,Black/Brown,2015-07-15 18:23:00,2005-07-15 00:00:00,Female,3652,0.0,Intact,Spayed,Austin (TX),Purebred,Mixed Colour,9,7
A772726,2018-05-22 18:33:00,Austin (TX),Stray,Normal,Cat,Male,47,Domestic Shorthair Mix,Black,2018-05-23 14:59:00,2018-04-05 00:00:00,Male,48,0.0,Intact,Intact,Austin (TX),Mixed,Single colour,0,5
A711319,2015-09-05 12:37:00,5000 Spruce Circle in Austin (TX),Stray,Normal,Cat,Female,365,Domestic Shorthair Mix,Black,2015-11-11 00:00:00,2014-09-05 00:00:00,Female,432,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,66,9
A728665,2016-06-06 17:05:00,5202 Berkman Dr in Austin (TX),Public Assist,Normal,Cat,Female,1461,Domestic Shorthair,Orange Tabby,2016-06-17 12:15:00,2012-06-06 00:00:00,Female,1472,0.0,Spayed,Spayed,Austin (TX),Purebred,Single colour,10,6
A687323,2014-09-03 14:02:00,12720 Door Bell Dr in Manor (TX),Stray,Normal,Cat,Unknown,2,Domestic Shorthair Mix,Brown Tabby,2014-09-03 16:20:00,2014-09-01 00:00:00,Unknown,2,0.0,Unknown,Unknown,Manor (TX),Mixed,Single colour,0,9
A798675,2019-06-29 15:54:00,Leander (TX),Public Assist,Normal,Dog,Male,1095,Pit Bull,Tan/White,2019-07-17 12:42:00,2016-06-29 00:00:00,Male,1113,0.0,Neutered,Neutered,Leander (TX),Purebred,Mixed Colour,17,6
A757302,2017-09-01 13:35:00,1308 March Drive in Austin (TX),Stray,Sick,Cat,Male,19,Domestic Shorthair Mix,Brown Tabby,2017-09-02 00:00:00,2017-08-13 00:00:00,Male,20,0.0,Intact,Intact,Austin (TX),Mixed,Single colour,0,9
A736625,2016-10-14 11:52:00,Austin (TX),Owner Surrender,Normal,Dog,Female,2192,Dachshund Mix,Black/Brown,2016-10-15 22:25:00,2010-10-14 00:00:00,Female,2193,0.0,Spayed,Spayed,Austin (TX),Mixed,Mixed Colour,1,10
A724965,2016-04-23 15:44:00,811 E 11Th St #310 in Austin (TX),Wildlife,Injured,Bird,Unknown,731,Pigeon Mix,Gray,2016-04-23 18:11:00,2014-04-23 00:00:00,Unknown,731,1.0,Unknown,Unknown,Austin (TX),Mixed,Single colour,0,4
A739363,2016-12-01 12:47:00,Austin (TX),Owner Surrender,Normal,Dog,Male,45,Pit Bull Mix,Brown Brindle/Black,2016-12-03 17:45:00,2016-10-17 00:00:00,Male,47,0.0,Intact,Intact,Austin (TX),Mixed,Mixed Colour,2,12
A671791,2014-05-03 11:30:00,7100 Bluff Springs in Austin (TX),Stray,Injured,Cat,Male,200,Siamese Mix,Seal Point,2014-08-16 16:49:00,2013-10-15 00:00:00,Male,305,0.0,Neutered,Neutered,Austin (TX),Mixed,Single colour,105,5
A798597,2019-06-28 09:31:00,1300 Smith Road in Austin (TX),Stray,Injured,Cat,Unknown,0,Domestic Shorthair,Orange Tabby,2019-06-28 12:10:00,2019-06-28 00:00:00,Unknown,0,0.0,Unknown,Unknown,Austin (TX),Purebred,Single colour,0,6
A756339,2017-08-17 18:52:00,8600 Research in Austin (TX),Owner Surrender,Normal,Dog,Male,365,Dachshund Mix,Brown,2017-08-19 09:51:00,2016-08-17 00:00:00,Male,367,0.0,Neutered,Neutered,Austin (TX),Mixed,Single colour,1,8
A772399,2018-05-19 12:08:00,10606 Brownie Dr in Austin (TX),Stray,Injured,Cat,Male,3199,Domestic Shorthair Mix,Orange Tabby/White,2018-06-12 15:35:00,2009-08-15 00:00:00,Male,3223,0.0,Neutered,Neutered,Austin (TX),Mixed,Mixed Colour,24,5
A690818,2014-10-26 15:01:00,Austin (TX),Owner Surrender,Normal,Dog,Female,2191,Pit Bull Mix,Blue/White,2014-11-22 12:54:00,2008-10-26 00:00:00,Female,2218,0.0,Spayed,Spayed,Austin (TX),Mixed,Mixed Colour,26,10
A747089,2017-04-13 17:50:00,1200 Montopolis Dr in Austin (TX),Stray,Normal,Dog,Female,38,Chihuahua Shorthair Mix,Tan,2017-07-31 12:12:00,2017-03-06 00:00:00,Female,147,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,108,4
A674891,2014-03-19 18:20:00,8105 Linden Road in Del Valle (TX),Stray,Normal,Dog,Female,33,Chow Chow Mix,Brown,2014-03-20 14:29:00,2014-02-14 00:00:00,Female,34,0.0,Intact,Intact,Del Valle (TX),Mixed,Single colour,0,3
A672160,2014-02-05 10:58:00,Austin (TX),Owner Surrender,Normal,Cat,Female,46,Domestic Shorthair Mix,Brown Tabby,2014-06-25 08:27:00,2013-12-21 00:00:00,Female,186,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,139,2
A801428,2019-08-04 10:18:00,600 Barwood Park in Austin (TX),Stray,Normal,Dog,Female,72,Labrador Retriever,Tan,2019-08-08 14:41:00,2019-05-24 00:00:00,Female,76,0.0,Intact,Intact,Austin (TX),Purebred,Single colour,4,8
A714215,2015-10-19 16:45:00,18701 Blake Manor Rd in Manor (TX),Stray,Normal,Cat,Male,76,Domestic Shorthair Mix,Black,2016-02-22 16:23:00,2015-08-04 00:00:00,Male,202,0.0,Intact,Neutered,Manor (TX),Mixed,Single colour,125,10
A808485,2019-11-09 15:49:00,810 East Slaughter Lane in Austin (TX),Stray,Nursing,Cat,Unknown,22,Domestic Medium Hair,Cream/White,2019-11-09 18:54:00,2019-10-18 00:00:00,Unknown,22,0.0,Unknown,Unknown,Austin (TX),Purebred,Mixed Colour,0,11
A712480,2015-09-23 16:36:00,12300 S 183 in Travis (TX),Public Assist,Sick,Dog,Male,1461,Chihuahua Shorthair Mix,Black/White,2015-10-05 18:39:00,2011-09-23 00:00:00,Male,1473,0.0,Intact,Neutered,Travis (TX),Mixed,Mixed Colour,12,9
A734115,2016-10-10 12:58:00,Outside Jurisdiction,Owner Surrender,Normal,Dog,Male,405,Labrador Retriever Mix,Tan/White,2016-10-26 00:00:00,2015-09-01 00:00:00,Male,421,0.0,Neutered,Neutered,Outside Jurisdiction,Mixed,Mixed Colour,15,10
A720747,2016-02-14 16:02:00,21413 Webber Oaks Cv in Travis (TX),Public Assist,Normal,Bird,Male,365,Chicken Mix,White,2016-03-09 10:56:00,2015-02-14 00:00:00,Male,389,1.0,Intact,Intact,Travis (TX),Mixed,Single colour,23,2
A796839,2019-06-05 18:56:00,7015 Colony Loop Drive in Austin (TX),Stray,Normal,Californian,Male,365,Californian,White/Blue,2019-08-04 11:36:00,2018-06-05 00:00:00,Male,425,0.0,Neutered,Neutered,Austin (TX),Purebred,Mixed Colour,59,6
A801910,2019-08-11 13:53:00,Austin (TX),Owner Surrender,Normal,Cat,Male,61,Domestic Shorthair Mix,Black,2019-08-22 16:41:00,2019-06-11 00:00:00,Male,72,0.0,Intact,Neutered,Austin (TX),Mixed,Single colour,11,8
